amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,Target
138.64170246332006,2.0,1.0,3.0,17.0,0.1080456294773054,0.2096710067601381,1
133.26357531450472,1.0,4.0,0.0,15.0,0.0574340876624322,0.0921888214610705,2
17.551208105434853,2.0,1.0,1.0,7.0,0.012469419555151406,0.1750715829203944,0
1.0,2.0,2.0,5.0,9.0,0.1065835523374569,0.1804650349623928,1
154.71804286403912,1.0,3.0,1.0,9.0,0.1640808974863007,0.030920377220237993,2
103.78133891952018,0.0,3.0,5.0,17.0,0.2061667497297035,0.1443677662279165,3
54.19831276462013,0.0,3.0,3.0,22.0,0.0920109879002678,0.010838117485445692,3
91.65205846735248,3.0,2.0,3.0,18.0,0.2663406894669032,0.1302051708422683,0
135.33542351011545,2.0,3.0,1.0,16.0,0.0731185041035093,0.0833049940210806,0
64.96868148807118,2.0,3.0,3.0,16.0,0.019904129813445914,0.2453589853498115,3
117.16488454620772,2.0,2.0,0.0,10.0,0.1274318614028286,0.2934155658245432,0
174.589108171203,1.0,0.0,1.0,6.0,0.1654247257739615,0.2109866241018303,2
98.82222998896228,0.0,2.0,3.0,19.0,0.1993176693246919,0.0508497547015927,2
101.63738237647,2.0,2.0,3.0,15.0,0.0784123710075319,0.1608796426678706,1
138.32723758855823,2.0,1.0,1.0,8.0,0.264077776125419,0.1512479524978255,0
118.62598335458355,0.0,4.0,1.0,15.0,0.01863146105376251,0.056957332366092794,2
109.3592013744292,0.0,1.0,3.0,8.0,0.059522479110592996,0.029689872667215594,2
140.4680036005251,2.0,3.0,5.0,9.0,0.011949904997836991,0.101848813006711,3
120.11759942271706,2.0,0.0,1.0,19.0,0.0827589511499072,0.2299784060948967,0
50.68069643517057,2.0,4.0,3.0,12.0,0.284411500347179,0.2144245321317094,3
173.9763601759259,0.0,1.0,3.0,9.0,0.0030567717827391094,0.0909519423799498,2
53.2537959280578,2.0,1.0,1.0,19.0,0.2647985061944684,0.09667006134165929,0
26.693043335417926,1.0,1.0,5.0,17.0,0.2521844631120222,0.1027052956474182,1
79.4225525848626,0.0,2.0,5.0,8.0,0.013121045769315498,0.1470069861467162,1
3.625878623295307,2.0,2.0,5.0,20.0,0.2182522730324213,0.23749105859643876,1
123.1393693264154,1.0,2.0,4.0,12.0,0.2171114882008637,0.05783471436119669,3
90.12027156388204,1.0,0.0,5.0,19.0,0.1595477600070267,0.2543958333765973,1
49.77455845335883,3.0,1.0,0.0,10.0,0.2638938638428773,0.0652039387707223,0
91.05626975759722,1.0,0.0,1.0,16.0,0.1377325482114759,0.2797528842122726,2
127.58261342895372,3.0,0.0,4.0,15.0,0.2187607599788224,0.1226037875114424,1
115.13384467114868,1.0,0.0,5.0,12.0,0.227314131694864,0.2435908853140819,1
159.54442682243848,1.0,1.0,0.0,15.0,0.1882386571796466,0.2722497398464544,2
5.48290988664732,0.0,3.0,1.0,15.0,0.045148253512718006,0.1057934500591298,2
139.829715136147,1.0,4.0,0.0,18.0,0.031510372162983816,0.1687592612401153,2
122.59530988166684,1.0,0.0,5.0,13.0,0.004126559839251587,0.1266117979988969,1
165.54413633443482,1.0,1.0,4.0,18.0,0.0703632827392265,0.2276929700138286,1
132.90337877784268,2.0,1.0,1.0,10.0,0.0934022805603959,0.1684848876891333,0
47.642508611002135,2.0,1.0,1.0,22.0,0.1673007578124903,0.05142108414734449,0
101.84526692765073,0.0,2.0,0.0,23.0,0.2474308322806208,0.0749473464941399,2
107.18823215542923,0.0,3.0,1.0,23.0,0.1791945499611655,0.0701859538906357,2
91.43583377679064,3.0,3.0,3.0,16.0,0.2389992556121703,0.2610743228284792,0
138.70897592716133,1.0,1.0,4.0,7.0,0.0643962309298117,0.0729601903415649,1
103.36299797624488,2.0,3.0,0.0,14.0,0.113490895160399,0.2005185477624474,0
115.47299980017276,0.0,4.0,4.0,9.0,0.2455626135516413,0.04041258246974212,3
108.86896702921398,0.0,0.0,3.0,17.0,0.008884435877148794,0.0635531888557653,1
101.36278161802896,0.0,4.0,1.0,6.0,0.025685047189306393,0.1665511851119688,2
124.61197322324276,1.0,4.0,1.0,10.0,0.05065553889141121,0.0582846583924827,2
136.82068722680066,0.0,0.0,1.0,6.0,0.1177676392833821,0.011940461184689305,2
96.46399755498938,2.0,3.0,3.0,21.0,0.01093849473908201,0.017415587790682308,3
11.670064029302537,2.0,4.0,4.0,15.0,0.010273815037302209,0.1449002648173685,3
76.32103400909968,2.0,3.0,3.0,6.0,0.1315186394436656,0.2124975400646589,3
46.347452064676695,3.0,2.0,4.0,19.0,0.1899341999018619,0.1057544733967601,1
55.52541297557765,0.0,2.0,1.0,6.0,0.0819169121683096,0.137748665373718,2
169.04032942275046,2.0,2.0,3.0,15.0,0.0752278552527995,0.2474212583893864,3
136.97009075116023,1.0,2.0,4.0,21.0,0.2678971292525244,0.159062770700477,3
91.08125401958635,1.0,4.0,4.0,20.0,0.1681825772928388,0.1089065343859067,3
209.8044779648408,3.0,2.0,0.0,19.0,0.1318268787023069,0.1122927258414708,0
50.13743827714536,2.0,0.0,5.0,12.0,0.1116919021400359,0.2071592207282108,1
101.92427641704636,0.0,2.0,0.0,7.0,0.1227364906691551,0.05610323622479929,2
123.57642420876196,1.0,0.0,5.0,7.0,0.2138955716428217,0.2250940692585907,1
184.844490979032,2.0,2.0,5.0,13.0,0.022880915300196897,0.2030070771088528,3
104.4178995578036,1.0,2.0,1.0,6.0,0.1916519243195703,0.1057119919692751,2
94.99402990193762,3.0,4.0,0.0,8.0,0.0669034136327285,0.0503506054497492,0
1.0,2.0,2.0,0.0,14.0,0.1105089221114371,0.2025404875123998,0
32.68619383840705,2.0,2.0,4.0,17.0,0.1457751822549241,0.0666246154530764,1
78.25866043661317,0.0,0.0,4.0,17.0,0.2390064359267312,0.1289880462835566,1
87.00080373736473,2.0,4.0,3.0,17.0,0.1745919314632508,0.0038651628399246074,3
122.41985082648074,1.0,1.0,1.0,13.0,0.24585393191364513,0.1852440354568406,2
74.8914246573711,2.0,3.0,4.0,6.0,0.2457665910046143,0.04509822001043928,3
200.5075425044567,3.0,2.0,5.0,20.0,0.177455684889291,0.012507310935128912,3
97.60850769010432,2.0,0.0,1.0,9.0,0.0015202916512891962,0.2552094910356927,0
111.9967638862463,3.0,3.0,4.0,11.0,0.059993684182537685,0.02567378767536159,3
84.7203866242792,1.0,3.0,0.0,6.0,0.1010236789296844,0.1993266304133687,2
104.45503833519383,2.0,1.0,0.0,16.0,0.1883321280090404,0.1885833863772557,0
96.87859312624346,3.0,4.0,0.0,6.0,0.2919247990599973,0.03906249983256098,0
75.0700982162913,0.0,3.0,0.0,20.0,0.1022133050232909,0.2791777912296977,2
36.129102593380765,0.0,2.0,5.0,7.0,0.0892649893292172,0.058524937678039,1
102.74316435780707,1.0,4.0,5.0,23.0,0.003356228863121702,0.1146917790352362,3
90.70496524121664,2.0,1.0,5.0,7.0,0.2419137646815676,0.114458060041054,1
95.92530670202538,0.0,4.0,5.0,10.0,0.1604574221105487,0.1205271503507062,3
146.73350790502673,1.0,2.0,0.0,6.0,0.2912353971097082,0.1949382380269708,2
65.08888838307519,2.0,1.0,1.0,11.0,0.145435860378998,0.2927562038030786,0
103.4943997934704,2.0,2.0,4.0,13.0,0.2819132340093351,0.1661318151718537,1
133.63128804359764,2.0,0.0,5.0,16.0,0.1866851324860506,0.2734289398300148,1
58.46892097276776,3.0,0.0,1.0,12.0,0.03799197070109532,0.0674814845407813,0
82.70095845487546,2.0,4.0,5.0,20.0,0.1573565255946134,0.1892699534873332,3
82.75751237967297,1.0,2.0,4.0,23.0,0.293356678207243,0.2038087683637552,3
99.23809767499569,3.0,2.0,0.0,22.0,0.1590644577502392,0.1389549414163541,0
190.5151305002081,3.0,4.0,3.0,18.0,0.2332580673786045,0.060432448440951705,3
128.30934682105283,0.0,2.0,0.0,18.0,0.02029815721041711,0.23499699832519,2
184.9006580751744,0.0,2.0,0.0,16.0,0.2839151467121248,0.1594095215527236,2
116.58940158548047,2.0,2.0,0.0,7.0,0.1900830096845877,0.137320131617093,0
91.64444360506614,0.0,3.0,4.0,11.0,0.0589537513750155,0.189254863115476,3
95.6771289713498,2.0,2.0,5.0,15.0,0.0378444467406384,0.1888138537278521,1
28.793879417103113,1.0,4.0,3.0,8.0,0.1389189828016998,0.144703084569777,3
80.66033310713371,0.0,2.0,1.0,13.0,0.2873580502143676,0.1709294329153685,2
147.63798445970951,2.0,0.0,0.0,12.0,0.127584397150147,0.2647858681293775,0
11.073236540272362,2.0,0.0,4.0,16.0,0.1705884984838136,0.0844608027941872,1
168.75272455823546,1.0,2.0,3.0,11.0,0.027660567796340213,0.2042804550302055,3
135.1096455824815,2.0,2.0,0.0,6.0,0.1423762917384202,0.1641147554578631,0
124.65849171194183,0.0,4.0,3.0,8.0,0.025660146312317306,0.1462111826629118,3
141.23351966597565,3.0,4.0,3.0,19.0,0.2892007545034128,0.1568061162827131,3
56.93184735252259,2.0,2.0,4.0,16.0,0.1599881115441323,0.1584369323277391,1
141.42515399100083,2.0,0.0,0.0,21.0,0.02256374706329639,0.1134523060505798,0
170.6530421752021,0.0,0.0,1.0,12.0,0.1978830378107819,0.2126288078394296,2
186.90733791630697,2.0,0.0,5.0,8.0,0.036725899711726906,0.2071210141790947,1
88.35448962548779,2.0,4.0,3.0,17.0,0.01908763876238939,0.2648651820502199,3
166.93889852105312,2.0,4.0,4.0,18.0,0.024944805820658916,0.1088704737971774,3
120.97752209569563,2.0,4.0,0.0,15.0,0.2064157886206277,0.1143649604011028,0
99.22645776164772,0.0,4.0,5.0,9.0,0.1953801578754673,0.0643875218947914,3
149.30419457388555,1.0,2.0,4.0,16.0,0.1268871830659469,0.1378097044938023,3
96.03369018118931,0.0,4.0,3.0,19.0,0.2238354948951917,0.1751550914387842,3
126.7253774103356,3.0,2.0,5.0,11.0,0.1590983572873898,0.021291655200416093,3
152.33241804208896,1.0,4.0,3.0,10.0,0.0563078342174803,0.1462687928473978,3
96.40617352071676,0.0,4.0,1.0,6.0,0.02540303093776719,0.0525218348744812,2
202.57871609101107,1.0,2.0,0.0,20.0,0.1411092321934243,0.1146009979216523,2
22.281096043819957,2.0,4.0,1.0,11.0,0.2986620431217556,0.0715588959341732,0
147.02335038607148,1.0,3.0,3.0,6.0,0.2006746390266324,0.107573205936064,3
167.08601443600577,1.0,0.0,5.0,10.0,0.0832032216818413,0.1026452154049838,1
141.2977077810032,1.0,2.0,4.0,22.0,0.1077652446432062,0.05657583121703548,3
80.76879119679096,0.0,1.0,4.0,11.0,0.1506688914871463,0.2967642336591382,1
92.19931702883724,2.0,4.0,4.0,8.0,0.0339578782197464,0.2673053263270433,3
41.188537383125656,1.0,0.0,1.0,7.0,0.2825878407582026,0.1333751036424036,2
103.14167864596703,2.0,1.0,0.0,20.0,0.0024021903503450015,0.1944238232590211,0
151.13802783206123,3.0,2.0,3.0,19.0,0.0497271578886644,0.1512970330417131,0
93.9240160899881,0.0,3.0,5.0,6.0,0.025099241268660394,0.048334679138635,3
10.352471135790324,2.0,1.0,5.0,13.0,0.2484163258618082,0.06144795187676841,1
167.47212528194126,1.0,2.0,1.0,22.0,0.2778528033299613,0.1759721278119898,2
70.38097697563127,2.0,2.0,5.0,7.0,0.2100279570964294,0.2207941815365396,1
64.23687403424105,3.0,0.0,1.0,10.0,0.0717344482486181,0.08909837770161902,0
90.01681629067922,0.0,2.0,3.0,20.0,0.035312351250690405,0.1662214361657013,2
74.05664160234895,1.0,3.0,3.0,18.0,0.170259495749982,0.1705658477191028,3
102.35171820042515,0.0,3.0,4.0,19.0,0.0980763231592013,0.1352837659637552,3
177.80522187635415,0.0,1.0,5.0,18.0,0.2228297712376049,0.2071961914933639,1
27.767041415835408,2.0,4.0,1.0,10.0,0.1603283006945088,0.16129141890175,0
1.0,1.0,3.0,0.0,7.0,0.23645709522206204,0.019811562560646007,2
88.52199134981399,1.0,0.0,3.0,12.0,0.1117499459251283,0.2410369883876566,1
56.41126295153684,3.0,3.0,3.0,9.0,0.2242612103605821,0.2287049109816349,0
137.58119805231786,2.0,4.0,3.0,19.0,0.2272238936627192,0.1448455172285468,3
111.50302021917,1.0,0.0,3.0,22.0,0.2805138790657878,0.1660993436497409,1
3.5659282568578874,0.0,0.0,1.0,10.0,0.2235609153778892,0.238608515975417,2
125.41564780812617,3.0,2.0,5.0,17.0,0.1813931506553344,0.10203863260594381,3
171.0309146387004,0.0,3.0,0.0,6.0,0.2050914560115155,0.1617991556699571,2
65.40343388306795,1.0,1.0,1.0,7.0,0.2373464316884155,0.0616181660164295,2
1.0,0.0,1.0,5.0,21.0,0.05031776128169341,0.078092533014859,1
36.85773751158175,3.0,3.0,3.0,13.0,0.1319638267405493,0.0534835288365567,0
128.6988350415839,1.0,1.0,5.0,14.0,0.2881095385574039,0.0948720427628656,1
64.04832020187536,0.0,4.0,3.0,7.0,0.0621578959805861,0.096866809305325,3
19.30044364519499,1.0,1.0,0.0,8.0,0.2171093799776257,0.1665712521987833,2
25.708338022640817,1.0,1.0,5.0,11.0,0.0987119729270098,0.004056716383452508,1
176.67504204901547,1.0,2.0,5.0,15.0,0.0046139562996891925,0.1206243447992925,3
184.8395549370144,1.0,1.0,4.0,15.0,0.1641499153822326,0.05582786297537508,1
107.83294161575502,2.0,2.0,0.0,12.0,0.1973556810437351,0.2511334904789206,0
158.6614545646749,2.0,0.0,0.0,18.0,0.2795415809630053,0.2125055130014689,0
64.69356939069473,3.0,3.0,3.0,11.0,0.1351664744573958,0.1261274377768512,0
102.42695699113176,2.0,2.0,0.0,15.0,0.061794362070336506,0.2694964754705525,0
134.5592079188621,2.0,4.0,4.0,6.0,0.280376948810131,0.04364908304797409,3
109.53653633035574,2.0,2.0,1.0,11.0,0.027210296506463186,0.2905077846413661,0
148.32702074997067,2.0,1.0,4.0,14.0,0.054303822150274,0.0321815787460224,1
111.921992219417,3.0,0.0,5.0,8.0,0.1804850156522829,0.03892982604249631,1
91.0699835283223,3.0,1.0,4.0,23.0,0.0899610621880722,0.1642438956353895,1
101.61271145304784,0.0,3.0,3.0,23.0,0.1650491481063993,0.023255373313517208,3
92.99094031945714,2.0,0.0,5.0,17.0,0.2128861474376736,0.1860235807319641,1
65.07234753086412,3.0,3.0,4.0,12.0,0.04464713783530849,0.293939739086495,3
14.23573912735003,3.0,0.0,1.0,22.0,0.1016802497560712,0.2438075993439364,0
105.90079820539528,2.0,2.0,1.0,22.0,0.010858455999227606,0.160513923311363,0
77.82567804908726,1.0,1.0,4.0,10.0,0.04381698059603001,0.23751983807332383,1
110.93823683923854,3.0,4.0,4.0,17.0,0.02661360993788439,0.1034714963320437,3
65.06515323705958,1.0,0.0,5.0,21.0,0.1714951477604676,0.0797536669133769,1
98.10501688907176,0.0,1.0,3.0,18.0,0.163919985239644,0.1681760329013755,2
162.85513903275972,2.0,0.0,1.0,7.0,0.0086454383617664,0.2214786846114508,0
48.21486610934444,3.0,2.0,4.0,19.0,0.252913072375418,0.04728552204242731,1
102.77056279928831,1.0,0.0,4.0,23.0,0.046384406349295915,0.1057910791744504,1
77.20586323139904,1.0,1.0,3.0,17.0,0.060935504462036494,0.2078098279201615,1
23.017029052355582,1.0,3.0,3.0,12.0,0.0782756825817281,0.1890734088108968,3
148.6952559996614,3.0,3.0,3.0,10.0,0.010698780275738007,0.0668646405963987,0
135.67987442786554,0.0,4.0,5.0,23.0,0.1373413314796936,0.1720813432074826,3
128.14054849750437,0.0,4.0,5.0,18.0,0.005139326307357306,0.1764152072317532,3
86.77631079515447,1.0,0.0,3.0,10.0,0.0972150395383573,0.0899958428933836,1
84.6221632409369,3.0,0.0,5.0,11.0,0.2545209664586506,0.1071545847266246,1
51.183034037261486,3.0,1.0,1.0,14.0,0.0831412453352322,0.1800691476555441,0
40.99925599528567,2.0,4.0,4.0,10.0,0.2534583682937685,0.2312359856330509,3
107.21791441127164,2.0,2.0,0.0,10.0,0.0921113111192513,0.1921155105642353,0
71.38563137028488,2.0,2.0,5.0,10.0,0.253525305832807,0.1476020089423281,1
33.754199028876826,2.0,0.0,0.0,7.0,0.026977709216305212,0.0889808293965953,0
163.75622023305715,3.0,2.0,1.0,8.0,0.2166042697180782,0.1892767286227981,0
36.31285573170921,1.0,2.0,3.0,13.0,0.1375336232247258,0.027978910369274107,1
161.70849293956877,3.0,1.0,4.0,23.0,0.2686641253307296,0.002160039768939498,1
31.58753775094921,1.0,1.0,3.0,19.0,0.0688226608172864,0.06118171987681818,1
73.39353113011228,2.0,1.0,5.0,20.0,0.2940348929844714,0.0850055504960445,1
38.740825071416275,2.0,4.0,1.0,13.0,0.2781387103681614,0.1071695186004067,0
177.57188829446443,1.0,1.0,3.0,22.0,0.0890811686287381,0.03426171552665501,1
96.29586689669053,0.0,3.0,0.0,7.0,0.05244387421179862,0.2378377483087929,2
143.7802465410959,1.0,0.0,1.0,12.0,0.1833455726563804,0.2925174577536245,2
101.93511473787817,3.0,1.0,3.0,10.0,0.299529751487618,0.165355861115955,1
103.22690315048612,0.0,1.0,4.0,11.0,0.0538553902581478,0.1862793074383466,1
123.4118804848444,1.0,4.0,5.0,20.0,0.2867446882864885,0.016404446299200487,3
23.93701801608698,1.0,3.0,3.0,13.0,0.2150193621370315,0.1447173410334895,3
111.04381130432633,1.0,0.0,1.0,17.0,0.2892636613577881,0.04770105422988399,2
99.46287266746025,0.0,2.0,1.0,23.0,0.178716916859652,0.2478650869507155,2
182.63427323409724,3.0,0.0,0.0,11.0,0.234107748798263,0.2298207200607838,0
81.49683577474102,0.0,0.0,1.0,10.0,0.038018052705293015,0.2776902031269955,2
149.5498089862475,3.0,3.0,0.0,12.0,0.1961928442370237,0.280128445459404,0
129.50023805522355,0.0,4.0,3.0,23.0,0.008673685961427813,0.2871517044144214,3
104.9351984207669,3.0,2.0,3.0,15.0,0.159320659834331,0.016758048888114413,0
56.0180533638532,2.0,0.0,0.0,7.0,0.1642569012593232,0.2900885703236527,0
95.13094970432662,3.0,1.0,0.0,19.0,0.0748059732401059,0.2745115573954828,0
111.56288735920418,2.0,0.0,3.0,21.0,0.1535900773471842,0.080876234309351,1
186.93991804754344,1.0,2.0,5.0,22.0,0.044503882730180105,0.05423607555465458,3
88.56324868706241,2.0,0.0,5.0,9.0,0.1876929832569881,0.2528514403489114,1
1.0,0.0,0.0,3.0,10.0,0.2148537985678126,0.005978735608083097,1
29.849946648623003,3.0,1.0,1.0,16.0,0.1664083867030697,0.1786031327590168,0
81.14933585066046,3.0,1.0,4.0,10.0,0.0611291367446989,0.1812589970680812,1
72.25003059428948,2.0,0.0,4.0,10.0,0.24410931436797267,0.2712736488728986,1
93.83509767905008,0.0,2.0,4.0,23.0,0.1212439914846439,0.026808828247771005,3
118.60833811830544,2.0,0.0,0.0,17.0,0.067547212928351,0.1518293947022948,0
91.22143954079785,1.0,3.0,0.0,22.0,0.05428101462303339,0.2461808779052374,2
115.03297244429837,2.0,4.0,1.0,18.0,0.05881283472903749,0.2569814641953993,0
49.9595402978653,1.0,3.0,0.0,6.0,0.04089189584780881,0.2175407456118534,2
26.8558031130284,0.0,2.0,1.0,10.0,0.0916235653846465,0.0963609242906415,2
7.678917047374952,2.0,4.0,0.0,22.0,0.020496748671485904,0.0905074792379388,0
75.47381737342134,3.0,2.0,0.0,14.0,0.0828862436970557,0.0930971924545704,0
101.34147654624074,2.0,1.0,5.0,8.0,0.0767863771359625,0.221206723944644,1
89.86601624644128,3.0,0.0,0.0,19.0,0.1387772194762708,0.2397810943189278,0
1.0,1.0,3.0,3.0,20.0,0.2054392726537876,0.035571110890821,3
137.05825236632694,3.0,2.0,3.0,15.0,0.251591799886441,0.024081830506954005,0
65.1085355873051,1.0,1.0,5.0,16.0,0.2966184737660575,0.1670549050678632,1
97.61459216620516,3.0,2.0,1.0,9.0,0.1648819191160939,0.2750318104450385,0
64.49704716897449,1.0,2.0,0.0,6.0,0.028338646348295,0.2048014329342184,2
6.414244013797983,2.0,0.0,0.0,18.0,0.2903279811470232,0.1462116571463148,0
75.22539277410519,1.0,2.0,4.0,6.0,0.1874851640670259,0.2634949194297172,1
95.93071528579397,2.0,1.0,3.0,14.0,0.1370541203622035,0.2842054412369154,1
59.8410027101015,1.0,0.0,3.0,15.0,0.02577871209256112,0.1794074514861067,1
47.92667775291843,0.0,1.0,3.0,6.0,0.2237061723768428,0.1573466191039912,1
106.55245819805867,2.0,1.0,3.0,14.0,0.0689883555855306,0.016279495150278406,1
97.39946095914772,1.0,0.0,4.0,20.0,0.2815414121006413,0.03859332534776841,1
129.27691291692474,3.0,2.0,0.0,15.0,0.2297548616151223,0.05916337614381309,0
82.43639814446772,0.0,4.0,1.0,6.0,0.1784757236361573,0.1950065195245915,2
54.31033242082393,3.0,2.0,3.0,18.0,0.1360716433578544,0.013860622735227895,0
64.17635494667077,1.0,0.0,5.0,13.0,0.1488837599323186,0.1431553728711106,1
131.76265324240356,2.0,3.0,3.0,9.0,0.0659477012322906,0.1650233863491972,3
44.76662261362425,0.0,1.0,4.0,17.0,0.1125671390465716,0.0928493187892902,1
164.86151767558945,3.0,2.0,5.0,10.0,0.0158278877565102,0.1067481151243873,3
21.085481192479477,0.0,0.0,1.0,17.0,0.1553045098340589,0.2810482072358385,2
131.2045091592068,1.0,3.0,3.0,12.0,0.0800089142562942,0.210519024421045,3
167.98592280724029,1.0,0.0,3.0,17.0,0.2665877903344872,0.2526012480967499,1
55.62922911515837,1.0,1.0,5.0,19.0,0.2348742767938707,0.1615612500603848,1
93.44899490298585,1.0,0.0,4.0,7.0,0.1179775970451877,0.2610265923884181,1
143.9648262839716,3.0,2.0,4.0,12.0,0.1484973555206422,0.1444308541065848,3
114.41257889346632,1.0,3.0,1.0,6.0,0.1445148308087178,0.019053040971927893,2
50.09480445261141,3.0,1.0,5.0,12.0,0.1656057655722605,0.2536399432991534,1
55.15591892828138,2.0,4.0,0.0,23.0,0.1378684130317171,0.1624027801827042,0
128.21506755709535,1.0,4.0,0.0,9.0,0.2879626054682618,0.1365230084616103,2
141.47746101125773,0.0,2.0,1.0,18.0,0.2066160350724927,0.1096489226729274,2
110.8588186292446,1.0,0.0,4.0,10.0,0.009356268644767712,0.1219302734097759,1
121.73112042909716,0.0,0.0,4.0,20.0,0.04115083332851249,0.270567649138704,1
38.25581863328113,2.0,3.0,0.0,7.0,0.1836702676890853,0.2192222567900048,0
58.82829525216329,3.0,1.0,3.0,8.0,0.1114968382704845,0.098359492956832,1
67.70937736209996,0.0,2.0,0.0,15.0,0.03578420792312059,0.084067231503097,2
122.04608547079437,0.0,3.0,5.0,21.0,0.1572145176176675,0.1484465091497427,3
109.48888069631924,1.0,4.0,5.0,17.0,0.1396593582203862,0.1782079751503475,3
170.61903355463505,1.0,2.0,3.0,18.0,0.2180107395347691,0.1321574347547663,3
158.91507224716054,3.0,1.0,3.0,11.0,0.1415270806374046,0.022083763226908,0
87.6424171294104,2.0,3.0,0.0,6.0,0.2117893074474133,0.2858340365915235,0
172.20716603564335,1.0,3.0,3.0,9.0,0.1407501820076062,0.1125275766054653,3
100.65901304433449,3.0,0.0,0.0,19.0,0.2066239938663131,0.2946199872236251,0
126.08373245858732,2.0,4.0,5.0,9.0,0.1170587101473147,0.2030039329839144,3
80.72381477781941,2.0,0.0,4.0,23.0,0.1514294960128625,0.1367609489019187,1
84.82803064315041,3.0,3.0,4.0,19.0,0.2958797212112654,0.0844091970740084,3
65.02695632253611,0.0,2.0,3.0,22.0,0.0923484563579925,0.2214569268867946,2
88.40379989431887,2.0,2.0,1.0,14.0,0.2866640461654849,0.2581104002643876,0
141.74586737133768,2.0,1.0,0.0,17.0,0.01969455183864549,0.0028849695821021037,0
242.2938725144502,0.0,2.0,1.0,6.0,0.0990605646302989,0.2736396330144391,2
160.2233604126824,1.0,0.0,1.0,16.0,0.2892873998675632,0.2321432052634192,2
105.7726732811434,0.0,4.0,4.0,11.0,0.0776012529963896,0.05818475300623421,3
59.08237689574651,0.0,4.0,0.0,10.0,0.2771806291390777,0.0656939106648277,2
129.02098782336793,1.0,3.0,3.0,12.0,0.1289858926172438,0.25241676656145,3
60.766230621474975,3.0,2.0,1.0,17.0,0.2510394874318751,0.2571196676351482,0
129.601841290999,1.0,2.0,4.0,14.0,0.2292955235209422,0.17794671970378,3
21.109679737017657,3.0,3.0,5.0,8.0,0.023981075419584996,0.1202390690447976,3
173.6451622832589,0.0,3.0,5.0,21.0,0.1751887388305007,0.1537777733020645,3
238.13422663657514,1.0,3.0,5.0,10.0,0.2282005432848355,0.2869512514266538,3
60.27270959643168,0.0,2.0,3.0,19.0,0.04788708998471519,0.1867168773330975,2
98.57096241944636,2.0,0.0,5.0,12.0,0.1788291199219745,0.2914443743161346,1
99.73661116737576,0.0,1.0,3.0,21.0,0.2875048209916723,0.1886783821732908,2
150.68335429334186,0.0,4.0,5.0,6.0,0.138800901159349,0.1878470699034032,3
117.9824578941058,2.0,1.0,4.0,21.0,0.2082269538994836,0.0335889065281655,1
137.1681780753457,0.0,0.0,1.0,18.0,0.2388500218327522,0.2724822179503676,2
121.13057866570632,1.0,4.0,3.0,18.0,0.2329353550365007,0.0931034079049095,3
1.0,0.0,2.0,0.0,8.0,0.018977009404120698,0.1857748095324548,2
54.45409682264816,0.0,0.0,0.0,9.0,0.0011373446017290123,0.2521111218263446,2
121.41637070847116,1.0,1.0,5.0,10.0,0.2211056134254084,0.057686494411042594,1
149.38675505126542,0.0,3.0,3.0,21.0,0.1297513987820118,0.1057750545213623,3
105.2184390934709,3.0,3.0,5.0,20.0,0.1953464658718443,0.2665558496968365,3
90.66760311292056,2.0,1.0,3.0,17.0,0.1956734308098919,0.2803861115995242,1
